strain	strain_name	date	country	host	subtype
EU840847	None	2016-07-24	None	Homo sapiens	71
EU840849	None	2016-07-24	None	Homo sapiens	74
EU840850	None	2016-07-24	None	Homo sapiens	75
EU840851	None	2016-07-24	None	Homo sapiens	76
EU840852	None	2016-07-24	None	Homo sapiens	77
EU840854	None	2016-07-24	None	Homo sapiens	7
EU840855	None	2016-07-24	None	Homo sapiens	80
EU840856	None	2016-07-24	None	Homo sapiens	81
EU840857	None	2016-07-24	None	Homo sapiens	82
EU840861	None	2016-07-24	None	Homo sapiens	88
EU840862	None	2016-07-24	None	Homo sapiens	8
EU840863	None	2016-07-24	None	Homo sapiens	90
EU840866	None	2016-07-24	None	Homo sapiens	95
EU840867	None	2016-07-24	None	Homo sapiens	96
EU840869	None	2016-07-24	None	Homo sapiens	98
EU590043	None	1997-03-24	Finland	Homo sapiens	None
EU590044	None	1996-04-17	Finland	Homo sapiens	None
EU590045	None	1998-06-13	Finland	Homo sapiens	None
EU590046	None	1996-05-25	Finland	Homo sapiens	None
EU590048	None	1996-04-12	Finland	Homo sapiens	None
EU590050	None	1998-02-21	Finland	Homo sapiens	None
EU590052	None	1997-05-02	Finland	Homo sapiens	None
EU590056	None	1997-05-02	Finland	Homo sapiens	None
EU590059	None	1998-05-15	Finland	Homo sapiens	None
EU590062	None	1996-07-03	Finland	Homo sapiens	None
EU590065	None	1996-11-23	Finland	Homo sapiens	None
EU590066	None	1997-03-24	Finland	Homo sapiens	None
EU590070	None	1996-06-28	Finland	Homo sapiens	None
EU590071	None	1996-08-22	Finland	Homo sapiens	None
EU590072	None	1996-10-01	Finland	Homo sapiens	None
EU590073	None	1996-10-31	Finland	Homo sapiens	None
EU590080	None	1997-06-18	Finland	Homo sapiens	None
EU590082	None	1998-02-21	Finland	Homo sapiens	None
EU590084	None	1998-06-13	Finland	Homo sapiens	None
EU590085	None	1998-05-15	Finland	Homo sapiens	None
EU590089	None	1996-04-17	Finland	Homo sapiens	None
EU590090	None	1996-11-23	Finland	Homo sapiens	None
EU590093	None	1996-06-28	Finland	Homo sapiens	None
EU590094	None	1996-08-22	Finland	Homo sapiens	None
EU590096	None	1996-06-28	Finland	Homo sapiens	None
EU590097	None	1996-10-01	Finland	Homo sapiens	None
EU590102	None	1996-10-31	Finland	Homo sapiens	None
EU590104	None	1997-04-10	Finland	Homo sapiens	None
EU590105	None	1997-08-25	Finland	Homo sapiens	None
EU590108	None	1997-08-25	Finland	Homo sapiens	None
EU590109	None	1997-08-25	Finland	Homo sapiens	None
EU590112	None	1998-05-15	Finland	Homo sapiens	None
EU590113	None	1998-06-13	Finland	Homo sapiens	None
EU870449	ATCC VR-1122	2008-12-17	None	None	12
EU870452	ATCC VR-1366	2008-12-17	None	None	1
EU870453	ATCC VR-482	2008-12-17	None	None	2
EU870454	ATCC VR-1142	2008-12-17	None	None	32
EU870455	ATCC VR-340	2008-12-17	None	None	39
EU870456	ATCC VR-512	2008-12-17	None	None	45
EU870457	ATCC VR-517	2008-12-17	None	None	50
EU870459	ATCC VR-1118	2008-12-17	None	None	8
EU870460	ATCC VR-1192	2008-12-17	None	None	82
EU870462	ATCC VR-1195	2008-12-17	None	None	85
EU870465	ATCC VR-1199	2008-12-17	None	None	89
EU870466	ATCC VR-489	2008-12-17	None	None	9
EU870467	ATCC VR-1291	2008-12-17	None	None	90
EU870469	ATCC VR-1128	2008-12-17	None	None	18
EU870470	ATCC VR-1132	2008-12-17	None	None	22
EU870471	ATCC VR-1139	2008-12-17	None	None	29
EU870474	ATCC VR-1153	2008-12-17	None	None	43
EU870477	ATCC VR-1163	2008-12-17	None	None	53
EU870479	ATCC VR-1173	2008-12-17	None	None	63
EU870480	ATCC VR-1184	2008-12-17	None	None	74
EU870481	ATCC VR-1186	2008-12-17	None	None	76
EU697826	SO4923	2016-07-26	Spain	Homo sapiens	None
EU697827	HC90732	2016-07-26	Nepal	Homo sapiens	None
EU697830	SO4455	2016-07-26	Spain	Homo sapiens	None
EU697834	HC90839	2016-07-26	Nepal	Homo sapiens	None
EU697841	IN-7	2016-07-26	India	Homo sapiens	None
EU697843	HC90827	2016-07-26	Nepal	Homo sapiens	None
EU697844	DK-5	2016-07-26	Denmark	Homo sapiens	None
EU697849	3853753	2016-07-26	Australia	Homo sapiens	None
EU697853	SA443520	2016-07-26	South Africa	Homo sapiens	None
EU697858	SO4445	2016-07-26	Spain	Homo sapiens	None
EU697859	SO4866	2016-07-26	Spain	Homo sapiens	None
EU697861	SA439874	2016-07-26	South Africa	Homo sapiens	None
EU697866	SA441997	2016-07-26	South Africa	Homo sapiens	None
EU697867	IN-19	2016-07-26	India	Homo sapiens	None
EU697870	HC90877	2016-07-26	Nepal	Homo sapiens	None
EU697871	IC-Zir13	2016-07-26	Cote d'Ivoire	Homo sapiens	None
EU697872	HC90861	2016-07-26	Nepal	Homo sapiens	None
EU697873	HC90725	2016-07-26	Nepal	Homo sapiens	None
EU697874	SA380627	2016-07-26	South Africa	Homo sapiens	None
EU697875	SA375426	2016-07-26	South Africa	Homo sapiens	None
EU697877	HC90895	2016-07-26	Nepal	Homo sapiens	None
EU697879	SO4928	2016-07-26	Spain	Homo sapiens	None
EU697880	IC-Kei42	2016-07-26	Cote d'Ivoire	Homo sapiens	None
EU697881	IN-49	2016-07-26	India	Homo sapiens	None
FJ231274	None	2008-11-18	USA	None	8
FJ231275	None	2008-11-18	USA	None	9
FJ231276	None	2008-11-18	USA	None	10
FJ231277	None	2008-11-18	USA	None	11
FJ231278	None	2008-11-18	USA	None	12
FJ231279	None	2008-11-18	USA	None	13
FJ231281	None	2008-11-18	USA	None	15
FJ231282	None	2008-11-18	USA	None	18
FJ231283	None	2008-11-18	USA	None	19
FJ231284	None	2008-11-18	USA	None	20
FJ231285	None	2008-11-18	USA	None	22
FJ231286	None	2008-11-18	USA	None	23
FJ231287	None	2008-11-18	USA	None	24
FJ231288	None	2008-11-18	USA	None	25
EU095987	None	2008-02-15	None	None	None
EU095988	None	2008-02-15	None	None	1
EU095989	None	2008-02-15	None	None	2
EU095994	None	2008-02-15	None	None	7
EU095995	None	2008-02-15	None	None	8
EU095996	None	2008-02-15	None	None	9
EU095997	None	2008-02-15	None	None	10
EU095998	None	2008-02-15	None	None	11
EU095999	None	2008-02-15	None	None	12
EU096000	None	2008-02-15	None	None	13
EU096002	None	2008-02-15	None	None	15
EU096003	None	2008-02-15	None	None	16
EU096005	None	2008-02-15	None	None	18
EU096006	None	2008-02-15	None	None	19
EU096007	None	2008-02-15	None	None	20
EU096008	None	2008-02-15	None	None	21
EU096009	None	2008-02-15	None	None	22
EU096010	None	2008-02-15	None	None	23
EU096011	None	2008-02-15	None	None	24
EU096012	None	2008-02-15	None	None	25
EU096015	None	2008-02-15	None	None	28
EU096016	None	2008-02-15	None	None	29
EU096017	None	2008-02-15	None	None	30
EU096018	None	2008-02-15	None	None	31
EU096019	None	2008-02-15	None	None	32
EU096020	None	2008-02-15	None	None	33
EU096021	None	2008-02-15	None	None	34
EU096023	None	2008-02-15	None	None	36
EU096025	None	2008-02-15	None	None	38
EU096026	None	2008-02-15	None	None	39
EU096027	None	2008-02-15	None	None	40
EU096028	None	2008-02-15	None	None	41
EU096030	None	2008-02-15	None	None	43
EU096031	None	2008-02-15	None	None	44
EU096032	None	2008-02-15	None	None	45
EU096033	None	2008-02-15	None	None	46
EU096034	None	2008-02-15	None	None	47
EU096036	None	2008-02-15	None	None	49
EU096037	None	2008-02-15	None	None	50
EU096038	None	2008-02-15	None	None	51
EU096040	None	2008-02-15	None	None	53
EU096041	None	2008-02-15	None	None	54
EU096042	None	2008-02-15	None	None	55
EU096043	None	2008-02-15	None	None	56
EU096044	None	2008-02-15	None	None	57
EU096045	None	2008-02-15	None	None	58
EU096046	None	2008-02-15	None	None	59
EU096047	None	2008-02-15	None	None	60
EU096048	None	2008-02-15	None	None	61
EU096049	None	2008-02-15	None	None	62
EU096050	None	2008-02-15	None	None	63
EU096051	None	2008-02-15	None	None	64
EU096052	None	2008-02-15	None	None	65
EU096053	None	2008-02-15	None	None	66
EU096054	None	2008-02-15	None	None	67
EU096055	None	2008-02-15	None	None	68
EU096058	None	2008-02-15	None	None	71
EU096060	None	2008-02-15	None	None	73
EU096061	None	2008-02-15	None	None	74
EU096062	None	2008-02-15	None	None	75
EU096063	None	2008-02-15	None	None	76
EU096064	None	2008-02-15	None	None	77
EU096065	None	2008-02-15	None	None	78
EU096067	None	2008-02-15	None	None	80
EU096068	None	2008-02-15	None	None	81
EU096069	None	2008-02-15	None	None	82
EU096072	None	2008-02-15	None	None	85
EU096074	None	2008-02-15	None	None	88
EU096075	None	2008-02-15	None	None	89
EU096076	None	2008-02-15	None	None	90
EU096080	None	2008-02-15	None	None	94
EU096081	None	2008-02-15	None	None	95
EU096082	None	2008-02-15	None	None	96
EU096084	None	2008-02-15	None	None	98
EU096086	None	2008-02-15	None	None	100
EU081779	None	2016-07-26	None	None	None
EU081780	None	2016-07-26	None	None	None
EU081781	None	2016-07-26	None	None	None
EU081782	None	2016-07-26	None	None	None
EU081783	None	2016-07-26	None	None	None
EU081784	None	2016-07-26	None	None	None
EU081785	None	2016-07-26	None	None	None
EU081786	None	2016-07-26	None	None	None
EU126663	None	2007-11-13	None	None	None
EU126664	None	2007-11-13	None	None	1
EU126665	None	2007-11-13	None	None	2
EU126670	None	2007-11-13	None	None	7
EU126671	None	2007-11-13	None	None	8
EU126672	None	2007-11-13	None	None	9
EU126673	None	2007-11-13	None	None	10
EU126674	None	2007-11-13	None	None	11
EU126675	None	2007-11-13	None	None	12
EU126676	None	2007-11-13	None	None	13
EU126678	None	2007-11-13	None	None	15
EU126679	None	2007-11-13	None	None	16
EU126681	None	2007-11-13	None	None	18
EU126682	None	2007-11-13	None	None	19
EU126683	None	2007-11-13	None	None	20
EU126684	None	2007-11-13	None	None	21
EU126685	None	2007-11-13	None	None	22
EU126686	None	2007-11-13	None	None	23
EU126687	None	2007-11-13	None	None	24
EU126688	None	2007-11-13	None	None	25
EU126691	None	2007-11-13	None	None	28
EU126692	None	2007-11-13	None	None	29
EU126693	None	2007-11-13	None	None	30
EU126694	None	2007-11-13	None	None	31
EU126695	None	2007-11-13	None	None	32
EU126696	None	2007-11-13	None	None	33
EU126697	None	2007-11-13	None	None	34
EU126699	None	2007-11-13	None	None	36
EU126701	None	2007-11-13	None	None	38
EU126702	None	2007-11-13	None	None	39
EU126703	None	2007-11-13	None	None	40
EU126704	None	2007-11-13	None	None	41
EU126706	None	2007-11-13	None	None	43
EU126707	None	2007-11-13	None	None	44
EU126708	None	2007-11-13	None	None	45
EU126709	None	2007-11-13	None	None	46
EU126710	None	2007-11-13	None	None	47
EU126712	None	2007-11-13	None	None	49
EU126713	None	2007-11-13	None	None	50
EU126714	None	2007-11-13	None	None	51
EU126716	None	2007-11-13	None	None	53
EU126717	None	2007-11-13	None	None	54
EU126718	None	2007-11-13	None	None	55
EU126719	None	2007-11-13	None	None	56
EU126720	None	2007-11-13	None	None	57
EU126721	None	2007-11-13	None	None	58
EU126722	None	2007-11-13	None	None	59
EU126723	None	2007-11-13	None	None	60
EU126724	None	2007-11-13	None	None	61
EU126725	None	2007-11-13	None	None	62
EU126726	None	2007-11-13	None	None	63
EU126727	None	2007-11-13	None	None	64
EU126728	None	2007-11-13	None	None	65
EU126729	None	2007-11-13	None	None	66
EU126730	None	2007-11-13	None	None	67
EU126731	None	2007-11-13	None	None	68
EU126734	None	2007-11-13	None	None	71
EU126736	None	2007-11-13	None	None	73
EU126737	None	2007-11-13	None	None	74
EU126738	None	2007-11-13	None	None	75
EU126739	None	2007-11-13	None	None	76
EU126740	None	2007-11-13	None	None	77
EU126741	None	2007-11-13	None	None	78
EU126743	None	2007-11-13	None	None	80
EU126744	None	2007-11-13	None	None	81
EU126745	None	2007-11-13	None	None	82
EU126748	None	2007-11-13	None	None	85
EU126750	None	2007-11-13	None	None	88
EU126751	None	2007-11-13	None	None	89
EU126752	None	2007-11-13	None	None	90
EU126756	None	2007-11-13	None	None	94
EU126757	None	2007-11-13	None	None	95
EU126758	None	2007-11-13	None	None	96
EU126760	None	2007-11-13	None	None	98
EU126762	None	2007-11-13	None	None	100
EF363510	SCRV1	2016-07-14	USA	None	82
EF363511	SCRV2	2016-07-14	USA	None	82
EF363512	SCRV3	2016-07-14	USA	None	82
EF363513	SCRV4	2016-07-14	USA	None	82
EF363514	SCRV5	2016-07-14	USA	None	82
EF363515	SCRV6	2016-07-14	USA	None	82
EF363516	T034481	2016-07-14	USA	None	82
DQ875920	NY-026	2022-02-01	USA	None	None
DQ875923	NY-039	2022-02-01	USA	None	None
DQ450657	None	2010-06-09	Sweden	None	2
DQ450665	None	2010-06-09	Sweden	None	85
AY016372	prototype strain 28	2016-07-26	None	None	28
AY016374	prototype strain 36	2016-07-26	None	None	36
AY016376	prototype strain 18	2016-07-26	None	None	18
AY016379	prototype strain 20	2016-07-26	None	None	20
AY016382	prototype strain 45	2016-07-26	None	None	45
AY450463	100	2005-02-25	None	None	100
AY450464	10	2005-02-25	None	None	10
AY450465	11	2005-02-25	None	None	11
AY450466	12	2005-02-25	None	None	12
AY450467	13	2005-02-25	None	None	13
AY450468	15	2005-02-25	None	None	15
AY450469	18	2005-02-25	None	None	18
AY450470	19	2005-02-25	None	None	19
AY450471	20	2005-02-25	None	None	20
AY450472	21	2005-02-25	None	None	21
AY450473	22	2005-02-25	None	None	22
AY450474	23	2005-02-25	None	None	23
AY450475	24	2005-02-25	None	None	24
AY450476	25	2005-02-25	None	None	25
AY450477	28	2005-02-25	None	None	28
AY450478	32	2005-02-25	None	None	32
AY450479	33	2005-02-25	None	None	33
AY450480	34	2005-02-25	None	None	34
AY450481	36	2005-02-25	None	None	36
AY450482	38	2005-02-25	None	None	38
AY450483	39	2005-02-25	None	None	39
AY450484	40	2005-02-25	None	None	40
AY450485	41	2005-02-25	None	None	41
AY450486	43	2005-02-25	None	None	43
AY450487	45	2005-02-25	None	None	45
AY450488	46	2005-02-25	None	None	46
AY450489	50	2005-02-25	None	None	50
AY450490	51	2005-02-25	None	None	51
AY450491	53	2005-02-25	None	None	53
AY450492	54	2005-02-25	None	None	54
AY450493	55	2005-02-25	None	None	55
AY450494	56	2005-02-25	None	None	56
AY450495	57	2005-02-25	None	None	57
AY450496	58	2005-02-25	None	None	58
AY450497	59	2005-02-25	None	None	59
AY450498	60	2005-02-25	None	None	60
AY450499	61	2005-02-25	None	None	61
AY450500	63	2005-02-25	None	None	63
AY450501	64	2005-02-25	None	None	64
AY450502	65	2005-02-25	None	None	65
AY450503	66	2005-02-25	None	None	66
AY450504	67	2005-02-25	None	None	67
AY450505	68	2005-02-25	None	None	68
AY450506	71	2005-02-25	None	None	71
AY450507	73	2005-02-25	None	None	73
AY450508	74	2005-02-25	None	None	74
AY450509	75	2005-02-25	None	None	75
AY450510	76	2005-02-25	None	None	76
AY450511	77	2005-02-25	None	None	77
AY450512	78	2005-02-25	None	None	78
AY450513	7	2005-02-25	None	None	7
AY450514	80	2005-02-25	None	None	80
AY450515	81	2005-02-25	None	None	81
AY450516	82	2005-02-25	None	None	82
AY450517	85	2005-02-25	None	None	85
AY450518	88	2005-02-25	None	None	88
AY450519	8	2005-02-25	None	None	8
AY450520	90	2005-02-25	None	None	90
AY450521	94	2005-02-25	None	None	94
AY450522	95	2005-02-25	None	None	95
AY450523	96	2005-02-25	None	None	96
AY450524	98	2005-02-25	None	None	98
AY450525	9	2005-02-25	None	None	9
AY458604	None	2016-07-26	None	None	None
AY458605	None	2016-07-26	None	None	29
AY458606	None	2016-07-26	None	None	30
AY458607	None	2016-07-26	None	None	31
AY458608	None	2016-07-26	None	None	44
AY458609	None	2016-07-26	None	None	47
AY458610	None	2016-07-26	None	None	49
AY458611	None	2016-07-26	None	None	62
AY436647	78	2016-07-26	None	None	78
AY436648	12	2016-07-26	None	None	12
AY436650	77	2016-07-26	None	None	77
AY436651	18	2016-07-26	None	None	18
AY436652	54	2016-07-26	None	None	54
AY436653	60	2016-07-26	None	None	60
AY436654	40	2016-07-26	None	None	40
AY436655	66	2016-07-26	None	None	66
AY436656	50	2016-07-26	None	None	50
AY436657	56	2016-07-26	None	None	56
AY436658	63	2016-07-26	None	None	63
AY436659	10	2016-07-26	None	None	10
AY436660	62	2016-07-26	None	None	62
AY436661	76	2016-07-26	None	None	76
AY436662	100	2016-07-26	None	None	100
AY436663	55	2016-07-26	None	None	55
AY436664	59	2016-07-26	None	None	59
AY436665	49	2016-07-26	None	None	49
AY436666	23	2016-07-26	None	None	23
AY436667	64	2016-07-26	None	None	64
AY436668	73	2016-07-26	None	None	73
AY436669	15	2016-07-26	None	None	15
AY436670	75	2016-07-26	None	None	75
AY436671	61	2016-07-26	None	None	61
AY436672	67	2016-07-26	None	None	67
AY436673	1B	2016-07-26	None	None	1
AY436674	1A	2016-07-26	None	None	None
AY436675	89	2016-07-26	None	None	89
AY436676	36	2016-07-26	None	None	36
AY436677	7	2016-07-26	None	None	7
AY436678	28	2016-07-26	None	None	28
AY436679	68	2016-07-26	None	None	68
AY436681	53	2016-07-26	None	None	53
AY436682	8	2016-07-26	None	None	8
AY436683	95	2016-07-26	None	None	95
AY436684	45	2016-07-26	None	None	45
AY355181	None	2016-07-25	None	None	None
AY355182	None	2016-07-25	None	None	1
AY355183	None	2016-07-25	None	None	2
AY355188	None	2016-07-25	None	None	7
AY355189	None	2016-07-25	None	None	8
AY355190	None	2016-07-25	None	None	9
AY355191	None	2016-07-25	None	None	10
AY355192	None	2016-07-25	None	None	11
AY355193	None	2016-07-25	None	None	12
AY355194	None	2016-07-25	None	None	13
AY355196	None	2016-07-25	None	None	15
AY355197	None	2016-07-25	None	None	16
AY355199	None	2016-07-25	None	None	18
AY355200	None	2016-07-25	None	None	19
AY355201	None	2016-07-25	None	None	20
AY355202	None	2016-07-25	None	None	21
AY355203	None	2016-07-25	None	None	22
AY355204	None	2016-07-25	None	None	23
AY355205	None	2016-07-25	None	None	24
AY355206	None	2016-07-25	None	None	25
AY355209	None	2016-07-25	None	None	28
AY355210	None	2016-07-25	None	None	29
AY355211	None	2016-07-25	None	None	30
AY355212	None	2016-07-25	None	None	31
AY355213	None	2016-07-25	None	None	32
AY355214	None	2016-07-25	None	None	33
AY355215	None	2016-07-25	None	None	34
AY355217	None	2016-07-25	None	None	36
AY355219	None	2016-07-25	None	None	38
AY355220	None	2016-07-25	None	None	39
AY355221	None	2016-07-25	None	None	40
AY355222	None	2016-07-25	None	None	41
AY355224	None	2016-07-25	None	None	43
AY355225	None	2016-07-25	None	None	44
AY355226	None	2016-07-25	None	None	45
AY355227	None	2016-07-25	None	None	46
AY355228	None	2016-07-25	None	None	47
AY355230	None	2016-07-25	None	None	49
AY355231	None	2016-07-25	None	None	50
AY355232	None	2016-07-25	None	None	51
AY355234	None	2016-07-25	None	None	53
AY355235	None	2016-07-25	None	None	54
AY355236	None	2016-07-25	None	None	55
AY355237	None	2016-07-25	None	None	56
AY355238	None	2016-07-25	None	None	57
AY355239	None	2016-07-25	None	None	58
AY355240	None	2016-07-25	None	None	59
AY355241	None	2016-07-25	None	None	60
AY355242	None	2016-07-25	None	None	61
AY355243	None	2016-07-25	None	None	62
AY355244	None	2016-07-25	None	None	63
AY355245	None	2016-07-25	None	None	64
AY355246	None	2016-07-25	None	None	65
AY355247	None	2016-07-25	None	None	66
AY355248	None	2016-07-25	None	None	67
AY355249	None	2016-07-25	None	None	68
AY355252	None	2016-07-25	None	None	71
AY355254	None	2016-07-25	None	None	73
AY355255	None	2016-07-25	None	None	74
AY355256	None	2016-07-25	None	None	75
AY355257	None	2016-07-25	None	None	76
AY355258	None	2016-07-25	None	None	77
AY355259	None	2016-07-25	None	None	78
AY355261	None	2016-07-25	None	None	80
AY355262	None	2016-07-25	None	None	81
AY355263	None	2016-07-25	None	None	82
AY355266	None	2016-07-25	None	None	85
AY355269	None	2016-07-25	None	None	88
AY355270	None	2016-07-25	None	None	89
AY355271	None	2016-07-25	None	None	90
AY355275	None	2016-07-25	None	None	94
AY355276	None	2016-07-25	None	None	95
AY355277	None	2016-07-25	None	None	96
AY355279	None	2016-07-25	None	None	98
AY355281	None	2016-07-25	None	None	100
AY273200	None	2016-07-25	None	None	31
AY273201	None	2016-07-25	None	None	47
AY273202	None	2016-07-25	None	None	29
AY273203	None	2016-07-25	None	None	44
AY273204	None	2016-07-25	None	None	62
AY273205	None	2016-07-25	None	None	30
AY273206	None	2016-07-25	None	None	49
AF542420	None	2003-05-13	None	None	29
AF542421	None	2003-05-13	None	None	39
AF542422	None	2003-05-13	None	None	51
AF542424	None	2003-05-13	None	None	59
AF542430	None	2003-05-13	None	None	85
AF542450	None	2003-05-13	None	None	43
AF542451	None	2003-05-13	None	None	45
AF542452	None	2003-05-13	None	None	13
AB079138	Echo-28	2016-07-24	None	None	None
AB079139	HGP	2016-07-24	None	None	2
AB079144	68-CV11	2016-07-24	None	None	7
AB079145	MRH-CV12	2016-07-24	None	None	8
AB079146	211-CV13	2016-07-24	None	None	9
AB079147	204-CV14	2016-07-24	None	None	10
AB079148	1-CV15	2016-07-24	None	None	11
AB079149	181-CV6	2016-07-24	None	None	12
AB079150	353	2016-07-24	None	None	13
AB079151	1734	2016-07-24	None	None	15
AB079152	11757	2016-07-24	None	None	16
AB079154	5986-CV17	2016-07-24	None	None	18
AB079155	6072-CV18	2016-07-24	None	None	19
AB079156	15-CV19	2016-07-24	None	None	20
AB079157	47-CV21	2016-07-24	None	None	21
AB079158	127-CV22	2016-07-24	None	None	22
AB079159	5124-CV24	2016-07-24	None	None	23
AB079160	5146-CV25	2016-07-24	None	None	24
AB079161	5426-CV12	2016-07-24	None	None	25
AB079164	6101-CV29	2016-07-24	None	None	28
AB079165	5582-CV30	2016-07-24	None	None	29
AB079166	106F	2016-07-24	None	None	30
AB079167	140F	2016-07-24	None	None	31
AB079168	363	2016-07-24	None	None	32
AB079169	1200	2016-07-24	None	None	33
AB079170	137-3	2016-07-24	None	None	34
AB079172	342H	2016-07-24	None	None	36
AB079174	CH79	2016-07-24	None	None	38
AB079175	209	2016-07-24	None	None	39
AB079176	1794	2016-07-24	None	None	40
AB079177	56110	2016-07-24	None	None	41
AB079179	58750	2016-07-24	None	None	43
AB079180	71560	2016-07-24	None	None	44
AB079181	Baylor 1	2016-07-24	None	None	45
AB079182	Baylor 2	2016-07-24	None	None	46
AB079183	Baylor 3	2016-07-24	None	None	47
AB079185	8213	2016-07-24	None	None	49
AB079186	A2 No.58	2016-07-24	None	None	50
AB079187	F01-4081	2016-07-24	None	None	51
AB079189	F01-3928	2016-07-24	None	None	53
AB079190	F01-3774	2016-07-24	None	None	54
AB079191	WIS 315E	2016-07-24	None	None	55
AB079192	CH82	2016-07-24	None	None	56
AB079193	CH47	2016-07-24	None	None	57
AB079194	21-CV20	2016-07-24	None	None	58
AB079195	611-CV35	2016-07-24	None	None	59
AB079196	2268-CV37	2016-07-24	None	None	60
AB079197	6669-CV39	2016-07-24	None	None	61
AB079198	1963M-CV40	2016-07-24	None	None	62
AB079199	6360-CV41	2016-07-24	None	None	63
AB079200	6258-CV44	2016-07-24	None	None	64
AB079201	425-CV47	2016-07-24	None	None	65
AB079202	1983-CV48	2016-07-24	None	None	66
AB079203	1857-CV51	2016-07-24	None	None	67
AB079204	F02-2317-Wood	2016-07-24	None	None	68
AB079207	SF365	2016-07-24	None	None	71
AB079209	107E	2016-07-24	None	None	73
AB079210	328A	2016-07-24	None	None	74
AB079211	328F	2016-07-24	None	None	75
AB079212	H00062	2016-07-24	None	None	76
